,GEOID,POP,FULL_NAME,LAT,LON,DISTANCE_TO_TOP_RIGHT
1312,3489,39043041300,Census Tract 413  Erie County  Ohio,41.4347756,-82.68707409999999,5.052225885285569
1313,4055,39009972700,Census Tract 9727  Athens County  Ohio,39.4354381,-82.1514327,5.058669490608898
1314,4373,39077915700,Census Tract 9157  Huron County  Ohio,41.2373044,-82.6424682,5.06183441740483
1315,2570,39043041400,Census Tract 414  Erie County  Ohio,41.4255089,-82.6888172,5.06891463414146
1316,2569,39139000700,Census Tract 7  Richland County  Ohio,40.772292799999995,-82.5304577,5.072644123168898
1317,3331,39139000500,Census Tract 5  Richland County  Ohio,40.7528925,-82.5267713,5.077522598708066
1318,2345,39043041200,Census Tract 412  Erie County  Ohio,41.4435244,-82.6950691,5.0775694538296055
1319,2055,39139001600,Census Tract 16  Richland County  Ohio,40.7854125,-82.5355507,5.0796319762741025
1320,4478,39089752500,Census Tract 7525  Licking County  Ohio,40.054146200000005,-82.3419747,5.083131224275669
1321,2913,39139001100,Census Tract 11  Richland County  Ohio,40.732680200000004,-82.5241093,5.087265389534916
1322,4568,39105964200,Census Tract 9642  Meigs County  Ohio,39.1169211,-82.0608909,5.097014705240026
1323,6549,39127965900,Census Tract 9659  Perry County  Ohio,39.7836919,-82.2698363,5.101542683422074
1324,2980,39139000600,Census Tract 6  Richland County  Ohio,40.763639399999995,-82.5356584,5.10183084421778
1325,4426,39083007500,Census Tract 75  Knox County  Ohio,40.3734609,-82.4353328,5.105448868142238
1326,2289,39123050302,Census Tract 503.02  Ottawa County  Ohio,41.5348785,-82.7240365,5.110809169970245
1327,4114,39043040800,Census Tract 408  Erie County  Ohio,41.4602745,-82.70744300000001,5.11383631952906
1328,4580,39089752200,Census Tract 7522  Licking County  Ohio,40.0866672,-82.3610803,5.119106150264485
1329,3490,39139001300,Census Tract 13  Richland County  Ohio,40.7534463,-82.54346149999999,5.1429334895202246
1330,3775,39043041100,Census Tract 411  Erie County  Ohio,41.4439394,-82.711496,5.147603400899994
1331,1885,39139001500,Census Tract 15  Richland County  Ohio,40.7892739,-82.5553404,5.15439424497539
1332,5544,39043041600,Census Tract 416  Erie County  Ohio,41.388915399999995,-82.7020337,5.161981166783306
1333,5672,39009972900,Census Tract 9729  Athens County  Ohio,39.359229799999994,-82.1618191,5.168065660179627
1334,4793,39083007200,Census Tract 72  Knox County  Ohio,40.4207745,-82.46896219999999,5.185468384014417
1335,5372,39139002101,Census Tract 21.01  Richland County  Ohio,40.7150441,-82.54508929999999,5.187799062802842
1336,4922,39139002700,Census Tract 27  Richland County  Ohio,40.8644229,-82.5860522,5.202812962230434
1337,2212,39139001400,Census Tract 14  Richland County  Ohio,40.7602584,-82.56169670000001,5.20882925672255
1338,3826,39139001200,Census Tract 12  Richland County  Ohio,40.7334548,-82.5558303,5.212169632614485
1339,3257,39043041000,Census Tract 410  Erie County  Ohio,41.438489399999995,-82.7253576,5.212920564550551
1340,3118,39105964400,Census Tract 9644  Meigs County  Ohio,39.0012008,-82.0619939,5.2160494681784275
1341,5168,39009973200,Census Tract 9732  Athens County  Ohio,39.3208653,-82.1649665,5.21652970600027
1342,5929,39043041800,Census Tract 418  Erie County  Ohio,41.327155499999996,-82.7017897,5.222695309281725
1343,4400,39139002102,Census Tract 21.02  Richland County  Ohio,40.68426779999999,-82.54664100000001,5.224741505625044
1344,6987,39089758600,Census Tract 7586  Licking County  Ohio,39.967536100000004,-82.3609613,5.23780836122209
1345,6142,39127966300,Census Tract 9663  Perry County  Ohio,39.631445299999996,-82.2675061,5.245821373308038
1346,8090,39127965800,Census Tract 9658  Perry County  Ohio,39.88000220000001,-82.3395192,5.24852489803023
1347,4392,39089751900,Census Tract 7519  Licking County  Ohio,40.094357,-82.4054536,5.273316856953767
1348,3558,39083007100,Census Tract 71  Knox County  Ohio,40.4300643,-82.4959918,5.280162049865642
1349,3392,39043040900,Census Tract 409  Erie County  Ohio,41.447993200000006,-82.7463918,5.294995830505631
1350,3044,39089759000,Census Tract 7590  Licking County  Ohio,40.050651200000004,-82.4016066,5.302830580768338
1351,2429,39089754102,Census Tract 7541.02  Licking County  Ohio,40.118672,-82.42425259999999,5.3187795001395255
1352,4650,39083007600,Census Tract 76  Knox County  Ohio,40.3526798,-82.4916219,5.340636427804812
1353,3390,39089751600,Census Tract 7516  Licking County  Ohio,40.0809941,-82.421999,5.348055259089005
1354,5592,39139003001,Census Tract 30.01  Richland County  Ohio,40.6020522,-82.5571691,5.348920828849596
1355,3857,39089751300,Census Tract 7513  Licking County  Ohio,40.065402299999995,-82.41873609999999,5.3514999248539805
1356,4264,39073965500,Census Tract 9655  Hocking County  Ohio,39.51558729999999,-82.26894300000001,5.366591440529036
1357,3413,39139002800,Census Tract 28  Richland County  Ohio,40.9478598,-82.6473574,5.37167623959398
1358,2169,39089751000,Census Tract 7510  Licking County  Ohio,40.0570321,-82.42214240000001,5.3725515975170115
1359,3428,39077916100,Census Tract 9161  Huron County  Ohio,41.106058700000006,-82.6870515,5.380846595310231
1360,3231,39089750700,Census Tract 7507  Licking County  Ohio,40.0468743,-82.4239872,5.389587176449442
1361,4461,39009972800,Census Tract 9728  Athens County  Ohio,39.4139065,-82.2458608,5.38986496626705
1362,6825,39089754700,Census Tract 7547  Licking County  Ohio,40.1737661,-82.4580992,5.391098211342268
1363,7423,39089752800,Census Tract 7528  Licking County  Ohio,40.0250152,-82.42158140000001,5.402478328317196
1364,5616,39139002400,Census Tract 24  Richland County  Ohio,40.768537200000004,-82.6169069,5.4247409478928255
1365,2086,39089753600,Census Tract 7536  Licking County  Ohio,40.05656320000001,-82.4366046,5.427120912209942
1366,2789,39123050301,Census Tract 503.01  Ottawa County  Ohio,41.5196059,-82.7945682,5.436468696644846
1367,7369,39089754101,Census Tract 7541.01  Licking County  Ohio,40.0932968,-82.45140390000002,5.446181805356481
1368,4932,39009973800,Census Tract 9738  Athens County  Ohio,39.281211299999995,-82.2266813,5.458220421854084
1369,6321,39083006900,Census Tract 69  Knox County  Ohio,40.5094266,-82.56272659999999,5.46378734211233
1370,3930,39077915900,Census Tract 9159  Huron County  Ohio,41.208388899999996,-82.7353115,5.486248235370237
1371,4605,39139002600,Census Tract 26  Richland County  Ohio,40.8885199,-82.66377469999999,5.4998571635956575
1372,6843,39139002200,Census Tract 22  Richland County  Ohio,40.6846799,-82.6158743,5.504349254608902
1373,5175,39089753900,Census Tract 7539  Licking County  Ohio,40.0679791,-82.4637901,5.518533151940801
1374,510,39123050100,Census Tract 501  Ottawa County  Ohio,41.679182399999995,-82.8500032,5.5278264517838664
1375,3517,39077916300,Census Tract 9163  Huron County  Ohio,41.0342677,-82.7056682,5.532220035484867
1376,7656,39089753300,Census Tract 7533  Licking County  Ohio,40.0485961,-82.4718285,5.568604243906261
1377,1731,39123050202,Census Tract 502.02  Ottawa County  Ohio,41.5814278,-82.8405999,5.58258285362922
1378,5936,39139002300,Census Tract 23  Richland County  Ohio,40.7717612,-82.6603971,5.602408868047204
1379,2737,39083007000,Census Tract 70  Knox County  Ohio,40.4107783,-82.5727433,5.602678113995294
1380,5154,39089753100,Census Tract 7531  Licking County  Ohio,40.0126106,-82.47882890000001,5.631420354796454
1381,4277,39139002500,Census Tract 25  Richland County  Ohio,40.8545609,-82.693803,5.661125516569014
1382,4657,39053953500,Census Tract 9535  Gallia County  Ohio,38.9383695,-82.1865664,5.668870962080176
1383,6476,39043041700,Census Tract 417  Erie County  Ohio,41.4283664,-82.8286769,5.681378569578837
1384,4532,39073965400,Census Tract 9654  Hocking County  Ohio,39.524803799999994,-82.3624418,5.685878561185648
1385,1831,39123050201,Census Tract 502.01  Ottawa County  Ohio,41.5406908,-82.8544321,5.686631216249202
1386,6068,39045031100,Census Tract 311  Fairfield County  Ohio,39.7348455,-82.4304235,5.725665074306269
1387,7724,39089757700,Census Tract 7577  Licking County  Ohio,40.0885402,-82.52287270000001,5.726546726304928
1388,4676,39105964300,Census Tract 9643  Meigs County  Ohio,39.075065,-82.2470766,5.7328097978323616
1389,3877,39077916000,Census Tract 9160  Huron County  Ohio,41.2692032,-82.8152272,5.779668802625426
1390,2364,39053954100,Census Tract 9541  Gallia County  Ohio,38.8536237,-82.1958724,5.78399626236096
1391,2830,39089758300,Census Tract 7583  Licking County  Ohio,39.9390718,-82.50238309999999,5.79595562457237
1392,4694,39077916200,Census Tract 9162  Huron County  Ohio,41.0381231,-82.77419559999998,5.8272764807160975
1393,3791,39045030100,Census Tract 301  Fairfield County  Ohio,39.9198619,-82.5073566,5.834521430168342
1394,7261,39089759100,Census Tract 7591  Licking County  Ohio,39.99542279999999,-82.5287765,5.842888005910288
1395,3749,39073965300,Census Tract 9653  Hocking County  Ohio,39.557033600000004,-82.4195017,5.8627168909744825
1396,4362,39143962200,Census Tract 9622  Sandusky County  Ohio,41.2771239,-82.84935240000001,5.926903361305036
1397,4152,39053954000,Census Tract 9540  Gallia County  Ohio,38.79855429999999,-82.2229476,5.928437865138564
1398,6660,39083007700,Census Tract 77  Knox County  Ohio,40.3053322,-82.63131779999999,5.947467182963205
1399,7028,39089755000,Census Tract 7550  Licking County  Ohio,40.2180442,-82.6120422,5.955235083006464
1400,2254,39033974800,Census Tract 9748  Crawford County  Ohio,40.8222047,-82.7545636,5.956601521125754
1401,4692,39117965100,Census Tract 9651  Morrow County  Ohio,40.598345200000004,-82.706775,5.972895700480972
1402,4231,39073965200,Census Tract 9652  Hocking County  Ohio,39.5288032,-82.44643740000001,5.991902485817995
1403,3153,39045030200,Census Tract 302  Fairfield County  Ohio,39.8552584,-82.5336459,6.002259707464003
1404,3160,39033974900,Census Tract 9749  Crawford County  Ohio,40.774882899999994,-82.7576983,6.017698227063307
1405,3042,39123050500,Census Tract 505  Ottawa County  Ohio,41.513169399999995,-82.92480929999999,6.042202520154866
1406,3371,39033975300,Census Tract 9753  Crawford County  Ohio,40.7253804,-82.7541573,6.05164184359571
1407,2984,39163953200,Census Tract 9532  Vinton County  Ohio,39.1615433,-82.3726538,6.086077535868828
1408,5755,39045031000,Census Tract 310  Fairfield County  Ohio,39.7700889,-82.535558,6.094984434463987
1409,6442,39053953900,Census Tract 9539  Gallia County  Ohio,38.809771399999995,-82.27891629999999,6.10661503447007
1410,4311,39117965000,Census Tract 9650  Morrow County  Ohio,40.671189399999996,-82.75519179999999,6.110375764585613
1411,6691,39117965400,Census Tract 9654  Morrow County  Ohio,40.482192600000005,-82.71192959999999,6.11121706292492
1412,4354,39089757100,Census Tract 7571  Licking County  Ohio,39.990992799999994,-82.60102309999999,6.137161799660388
1413,4580,39143962100,Census Tract 9621  Sandusky County  Ohio,41.3260784,-82.9063849,6.1424544920772455
1414,3975,39073964900,Census Tract 9649  Hocking County  Ohio,39.5942254,-82.5135417,6.184298167030514
1415,3553,39033975000,Census Tract 9750  Crawford County  Ohio,40.7532234,-82.79124540000001,6.188005319664399
1416,3000,39033975100,Census Tract 9751  Crawford County  Ohio,40.73321729999999,-82.78988709999999,6.2019490544251665
1417,4541,39073965100,Census Tract 9651  Hocking County  Ohio,39.4486951,-82.48056770000001,6.202015393442927
1418,3114,39045031300,Census Tract 313  Fairfield County  Ohio,39.7104361,-82.55043990000001,6.213689594381272
1419,3428,39033974100,Census Tract 9741  Crawford County  Ohio,40.9349464,-82.83935129999999,6.223368116456049
1420,4141,39053953600,Census Tract 9536  Gallia County  Ohio,38.9574814,-82.357363,6.234907769609029
1421,3821,39053953800,Census Tract 9538  Gallia County  Ohio,38.671504299999995,-82.2774728,6.239918721646243
1422,5126,39045031200,Census Tract 312  Fairfield County  Ohio,39.65510220000001,-82.5458341,6.250700046797579
1423,3263,39123050600,Census Tract 506  Ottawa County  Ohio,41.5075138,-82.9684913,6.256455771340082
1424,8007,39089756800,Census Tract 7568  Licking County  Ohio,40.0140153,-82.64469620000001,6.294412567192102
1425,6801,39045031400,Census Tract 314  Fairfield County  Ohio,39.73509620000001,-82.58680030000001,6.335173148256517
1426,5340,39089755600,Census Tract 7556  Licking County  Ohio,40.087911299999995,-82.6767933,6.3554385726253
1427,3500,39045032100,Census Tract 321  Fairfield County  Ohio,39.7202107,-82.58840140000001,6.3565547427732
1428,3329,39045030300,Census Tract 303  Fairfield County  Ohio,39.843956899999995,-82.6189792,6.357854884174244
1429,3432,39045032200,Census Tract 322  Fairfield County  Ohio,39.70814779999999,-82.588103,6.367406564769029
1430,2595,39033975200,Census Tract 9752  Crawford County  Ohio,40.737238500000004,-82.8298793,6.377966116116901
1431,7281,39089755300,Census Tract 7553  Licking County  Ohio,40.1617407,-82.7049224,6.401545570700967
1432,3027,39045032000,Census Tract 320  Fairfield County  Ohio,39.719103999999994,-82.6055748,6.427660980237449
1433,3362,39123051200,Census Tract 512  Ottawa County  Ohio,41.5454953,-83.01261269999999,6.433044228420854
1434,6568,39089757400,Census Tract 7574  Licking County  Ohio,39.9509005,-82.66514709999998,6.4432557259971475
1435,4751,39045030400,Census Tract 304  Fairfield County  Ohio,39.87840429999999,-82.6479382,6.4435579523728475
1436,4232,39045032300,Census Tract 323  Fairfield County  Ohio,39.6974797,-82.60624279999999,6.452019995818201
1437,4128,39045031700,Census Tract 317  Fairfield County  Ohio,39.719595299999995,-82.61707159999999,6.474360760751323
1438,3911,39033974700,Census Tract 9747  Crawford County  Ohio,40.827042,-82.87095500000001,6.476408536121051
1439,2822,39045031500,Census Tract 315  Fairfield County  Ohio,39.7348736,-82.6221648,6.480073088321417
1440,3840,39147962500,Census Tract 9625  Seneca County  Ohio,41.1428235,-82.9421734,6.495011411414775
1441,6289,39143962000,Census Tract 9620  Sandusky County  Ohio,41.3072474,-82.98031429999999,6.513837589912844
1442,6225,39117965500,Census Tract 9655  Morrow County  Ohio,40.3864126,-82.78625,6.532538816655986
1443,5028,39163953100,Census Tract 9531  Vinton County  Ohio,39.2202408,-82.5078599,6.536104033457215
1444,4321,39089756500,Census Tract 7565  Licking County  Ohio,40.018094500000004,-82.7034852,6.5390254991686545
1445,6469,39045031600,Census Tract 316  Fairfield County  Ohio,39.7188198,-82.6453434,6.5923082552307735
1446,5130,39163953000,Census Tract 9530  Vinton County  Ohio,39.3109054,-82.5487423,6.606461724041695
1447,3475,39087051402,Census Tract 514.02  Lawrence County  Ohio,38.5192804,-82.3389105,6.607079423080245
1448,3778,39143960800,Census Tract 9608  Sandusky County  Ohio,41.3890385,-83.0167364,6.609754239116165
1449,8817,39045030900,Census Tract 309  Fairfield County  Ohio,39.7791704,-82.6719578,6.6437213468672525
1450,5157,39079957200,Census Tract 9572  Jackson County  Ohio,39.1091128,-82.5130478,6.667480281091229
1451,6943,39089755900,Census Tract 7559  Licking County  Ohio,40.004205,-82.7427823,6.723006032145705
1452,5215,39087051401,Census Tract 514.01  Lawrence County  Ohio,38.471096200000005,-82.35894379999999,6.726981280492809
1453,4626,39053953700,Census Tract 9537  Gallia County  Ohio,38.7970196,-82.44738199999999,6.72725278905597
1454,7130,39117965200,Census Tract 9652  Morrow County  Ohio,40.570494399999994,-82.8726292,6.740700403034279
1455,4724,39041012300,Census Tract 123  Delaware County  Ohio,40.237407,-82.8004964,6.745208934124169
1456,3719,39147963800,Census Tract 9638  Seneca County  Ohio,41.0293456,-82.97198879999999,6.751490833319806
1457,10204,39045032900,Census Tract 329  Fairfield County  Ohio,39.9127372,-82.7327057,6.77056448335608
1458,4619,39079957700,Census Tract 9577  Jackson County  Ohio,38.9747578,-82.5060262,6.7744430224240215
1459,6685,39045032500,Census Tract 325  Fairfield County  Ohio,39.6417657,-82.6715907,6.779574823050078
1460,2357,39089756201,Census Tract 7562.01  Licking County  Ohio,39.9532201,-82.7442327,6.7803278501288835
1461,4558,39049007203,Census Tract 72.03  Franklin County  Ohio,40.1049572,-82.7842083,6.8049034937093085
1462,9373,39045033100,Census Tract 331  Fairfield County  Ohio,39.889429799999995,-82.74080440000002,6.829146403714641
1463,8151,39089756202,Census Tract 7562.02  Licking County  Ohio,39.9720602,-82.7658329,6.856358714315643
1464,4734,39041011760,Census Tract 117.60  Delaware County  Ohio,40.1766492,-82.8167402,6.879052538185638
1465,2891,39033974600,Census Tract 9746  Crawford County  Ohio,40.7736995,-82.94565379999999,6.880736554668791
1466,3916,39087051300,Census Tract 513  Lawrence County  Ohio,38.485002,-82.4064719,6.8864334505348115
1467,3395,39143961900,Census Tract 9619  Sandusky County  Ohio,41.2969058,-83.05730770000001,6.902962849958948
1468,0,39095990000,Census Tract 9900  Lucas County  Ohio,41.8246157,-83.1637572,6.918478895597477
1469,9860,39049007210,Census Tract 72.10  Franklin County  Ohio,40.070261,-82.802113,6.919604863609029
1470,10189,39045030600,Census Tract 306  Fairfield County  Ohio,39.8750921,-82.7604297,6.929507722417706
1471,11475,39049007396,Census Tract 73.96  Franklin County  Ohio,40.013302,-82.7937913,6.939299521520072
1472,3915,39045032800,Census Tract 328  Fairfield County  Ohio,39.9210409,-82.7739627,6.943326881010888
1473,4365,39123050800,Census Tract 508  Ottawa County  Ohio,41.5416559,-83.11438100000001,6.94664732222505
1474,3527,39079957300,Census Tract 9573  Jackson County  Ohio,39.144901700000005,-82.59285200000001,6.949947960996031
1475,4579,39045033000,Census Tract 330  Fairfield County  Ohio,39.8452561,-82.7586666,6.951584029640356
1476,3400,39033974400,Census Tract 9744  Crawford County  Ohio,40.823015500000004,-82.97257940000001,6.960671544659635
1477,6303,39049009390,Census Tract 93.90  Franklin County  Ohio,39.9744795,-82.7920218,6.970216105913647
1478,675,39049007201,Census Tract 72.01  Franklin County  Ohio,40.1185387,-82.8261998,6.979967803862434
1479,2636,39049007394,Census Tract 73.94  Franklin County  Ohio,40.0367903,-82.8099309,6.988210081032006
1480,4916,39049007205,Census Tract 72.05  Franklin County  Ohio,40.1024945,-82.82491490000001,6.990187317411264
1481,3255,39073965000,Census Tract 9650  Hocking County  Ohio,39.4513603,-82.6771082,6.993323479420875
1482,3785,39033974500,Census Tract 9745  Crawford County  Ohio,40.806339200000004,-82.9760778,6.9942476536992375
1483,3387,39049009385,Census Tract 93.85  Franklin County  Ohio,39.9499943,-82.79358559999999,7.001687856704103
1484,5680,39041011102,Census Tract 111.02  Delaware County  Ohio,40.31153270000001,-82.8741384,7.0066479417217895
1485,4018,39147962600,Census Tract 9626  Seneca County  Ohio,41.2208044,-83.0629293,7.007185207746865
1486,3181,39049009382,Census Tract 93.82  Franklin County  Ohio,39.963894,-82.8004992,7.018734486702263
1487,5448,39045030800,Census Tract 308  Fairfield County  Ohio,39.768675,-82.75684629999999,7.020160213128061
1488,5996,39087050500,Census Tract 505  Lawrence County  Ohio,38.606424700000005,-82.475179,7.023604961368989
1489,14117,39049007395,Census Tract 73.95  Franklin County  Ohio,39.9907135,-82.8081935,7.026468246756265
1490,4229,39045032701,Census Tract 327.01  Fairfield County  Ohio,39.9184626,-82.7922295,7.02716066043228
1491,2958,39143961700,Census Tract 9617  Sandusky County  Ohio,41.3520184,-83.0939179,7.032120135313588
1492,5886,39117965300,Census Tract 9653  Morrow County  Ohio,40.4730907,-82.91979350000001,7.058573184756311
1493,4022,39143961800,Census Tract 9618  Sandusky County  Ohio,41.326476899999996,-83.09512579999999,7.063787031136006
1494,8204,39045032702,Census Tract 327.02  Fairfield County  Ohio,39.9289778,-82.8049355,7.073558594930254
1495,6143,39049009381,Census Tract 93.81  Franklin County  Ohio,39.9729011,-82.8164464,7.081474056384182
1496,2572,39049009384,Census Tract 93.84  Franklin County  Ohio,39.9505192,-82.8120628,7.084083390170274
1497,3317,39123050700,Census Tract 507  Ottawa County  Ohio,41.5158524,-83.1399525,7.1037963131822925
1498,5521,39049007207,Census Tract 72.07  Franklin County  Ohio,40.097081700000004,-82.8518434,7.118362471430794
1499,2609,39049009386,Census Tract 93.86  Franklin County  Ohio,39.93703920000001,-82.8200502,7.133619959489625
1500,2771,39079957600,Census Tract 9576  Jackson County  Ohio,39.0698047,-82.61950420000001,7.134170373659282
1501,8763,39049007393,Census Tract 73.93  Franklin County  Ohio,40.0423174,-82.84349329999999,7.134904984445256
1502,2597,39049009383,Census Tract 93.83  Franklin County  Ohio,39.9483552,-82.8237323,7.138968593615709
1503,2876,39033974300,Census Tract 9743  Crawford County  Ohio,40.7955265,-83.0045484,7.143504175189787
1504,7147,39049009362,Census Tract 93.62  Franklin County  Ohio,39.96615870000001,-82.82972840000001,7.148360577253793
1505,3529,39045030700,Census Tract 307  Fairfield County  Ohio,39.800034000000004,-82.7937967,7.152591657662499
1506,4967,39087051200,Census Tract 512  Lawrence County  Ohio,38.4675969,-82.4741264,7.158399857728179
1507,7327,39049007209,Census Tract 72.09  Franklin County  Ohio,40.0674065,-82.8541053,7.1584153064045015
1508,3228,39143961400,Census Tract 9614  Sandusky County  Ohio,41.3426271,-83.1204077,7.176513882498902
1509,5200,39049010000,Census Tract 100  Franklin County  Ohio,40.1194744,-82.8697382,7.178351160292847
1510,8367,39049009374,Census Tract 93.74  Franklin County  Ohio,39.9255728,-82.8288008,7.1847346192910315
1511,4250,39143961500,Census Tract 9615  Sandusky County  Ohio,41.3541025,-83.1256165,7.191749689150289
1512,6152,39041011604,Census Tract 116.04  Delaware County  Ohio,40.248738,-82.9032541,7.205106095801605
1513,6143,39049009371,Census Tract 93.71  Franklin County  Ohio,39.943237700000005,-82.8386267,7.211772607124519
1514,6856,39045032600,Census Tract 326  Fairfield County  Ohio,39.6482016,-82.7747855,7.2198118565802245
1515,10176,39049009450,Census Tract 94.50  Franklin County  Ohio,39.846589,-82.8213099,7.229768321867227
1516,6336,39049007427,Census Tract 74.27  Franklin County  Ohio,40.0046374,-82.85642209999999,7.231824531427166
1517,18276,39049010200,Census Tract 102  Franklin County  Ohio,39.8873633,-82.83103670000001,7.233099365798557
1518,6076,39041011740,Census Tract 117.40  Delaware County  Ohio,40.161010499999996,-82.8906769,7.234022621178832
1519,5180,39049009361,Census Tract 93.61  Franklin County  Ohio,39.968604299999996,-82.85113740000001,7.243602826978031
1520,4007,39033974200,Census Tract 9742  Crawford County  Ohio,40.8410717,-83.0351277,7.248462464546916
1521,4905,39101010100,Census Tract 101  Marion County  Ohio,40.6226125,-82.99552109999999,7.272345655335968
1522,8405,39049007132,Census Tract 71.32  Franklin County  Ohio,40.0701577,-82.8813209,7.2813319815540405
1523,6135,39049009373,Census Tract 93.73  Franklin County  Ohio,39.915708,-82.8493515,7.288315138610242
1524,3222,39049007426,Census Tract 74.26  Franklin County  Ohio,40.0202468,-82.8725971,7.290799466887182
1525,3480,39143961600,Census Tract 9616  Sandusky County  Ohio,41.356115700000004,-83.14623359999999,7.295995334009701
1526,4511,39049009372,Census Tract 93.72  Franklin County  Ohio,39.925321200000006,-82.85342109999999,7.2973604059159705
1527,3270,39049009312,Census Tract 93.12  Franklin County  Ohio,39.940752200000006,-82.8572933,7.299713577925267
1528,2729,39049009350,Census Tract 93.50  Franklin County  Ohio,39.9641055,-82.86383670000001,7.306480843718528
1529,6125,39049007492,Census Tract 74.92  Franklin County  Ohio,40.0367471,-82.8798616,7.307966686099358
1530,7447,39041011750,Census Tract 117.50  Delaware County  Ohio,40.19114879999999,-82.915405,7.319813360721046
1531,3249,39049009311,Census Tract 93.11  Franklin County  Ohio,39.9498346,-82.8643584,7.323156917977766
1532,6534,39041011710,Census Tract 117.10  Delaware County  Ohio,40.1389506,-82.9061417,7.328440566670525
1533,3303,39049009410,Census Tract 94.10  Franklin County  Ohio,39.911286499999996,-82.85728320000001,7.329132851815905
1534,7571,39041011730,Census Tract 117.30  Delaware County  Ohio,40.1649291,-82.912152,7.330712650596033
1535,6644,39049007193,Census Tract 71.93  Franklin County  Ohio,40.1151582,-82.90178470000001,7.331798661069728
1536,3379,39049009340,Census Tract 93.40  Franklin County  Ohio,39.959075299999995,-82.86835500000001,7.332359653321049
1537,6771,39087051100,Census Tract 511  Lawrence County  Ohio,38.4371335,-82.511894,7.334951673183996
1538,1468,39087050600,Census Tract 506  Lawrence County  Ohio,38.7451256,-82.5901829,7.338873894845622
1539,5029,39049009210,Census Tract 92.10  Franklin County  Ohio,39.978587700000006,-82.8767518,7.351700714681613
1540,2834,39049007198,Census Tract 71.98  Franklin County  Ohio,40.0892757,-82.90054959999999,7.351895455788922
1541,4069,39143961300,Census Tract 9613  Sandusky County  Ohio,41.3296244,-83.1528395,7.356712734002252
1542,3627,39049007202,Census Tract 72.02  Franklin County  Ohio,40.0691639,-82.89762900000001,7.358338127569049
1543,2980,39049007425,Census Tract 74.25  Franklin County  Ohio,40.0158612,-82.8862354,7.358479060176381
1544,6389,39049007194,Census Tract 71.94  Franklin County  Ohio,40.105779600000005,-82.9068024,7.3647135611649786
1545,1990,39049009240,Census Tract 92.40  Franklin County  Ohio,39.9692591,-82.8807041,7.379366104991627
1546,3836,39049009322,Census Tract 93.22  Franklin County  Ohio,39.9442284,-82.87539620000001,7.3797778714721
1547,1777,39049009326,Census Tract 93.26  Franklin County  Ohio,39.9209515,-82.8704916,7.3803564994553374
1548,5449,39079957800,Census Tract 9578  Jackson County  Ohio,38.9166667,-82.6434695,7.386645541512234
1549,5994,39049009420,Census Tract 94.20  Franklin County  Ohio,39.9051155,-82.86930040000001,7.390686939823432
1550,4410,39049007494,Census Tract 74.94  Franklin County  Ohio,40.0432805,-82.8990668,7.390948654160645
1551,0,39049980000,Census Tract 9800  Franklin County  Ohio,39.9933975,-82.8885843,7.3918813236949195
1552,1827,39049009250,Census Tract 92.50  Franklin County  Ohio,39.9581031,-82.8813782,7.393652726708845
1553,6772,39049007020,Census Tract 70.20  Franklin County  Ohio,40.1247148,-82.9196787,7.406407051941324
1554,5719,39079957500,Census Tract 9575  Jackson County  Ohio,39.0360049,-82.67699040000001,7.408179858995399
1555,3300,39143960900,Census Tract 9609  Sandusky County  Ohio,41.3997904,-83.17883540000001,7.422082673056425
1556,6097,39049007424,Census Tract 74.24  Franklin County  Ohio,40.0221698,-82.9016155,7.423994279850282
1557,4131,39049009323,Census Tract 93.23  Franklin County  Ohio,39.940726,-82.88434050000001,7.424797965250294
1558,3860,39049009325,Census Tract 93.25  Franklin County  Ohio,39.9269709,-82.88161159999999,7.425869083199297
1559,4764,39049009230,Census Tract 92.30  Franklin County  Ohio,39.9638341,-82.8914879,7.434981713979623
1560,1664,39049009497,Census Tract 94.97  Franklin County  Ohio,39.8269365,-82.862812,7.438927291716029
1561,4914,39049007120,Census Tract 71.20  Franklin County  Ohio,40.0895309,-82.9205093,7.445513257774926
1562,3077,39041011101,Census Tract 111.01  Delaware County  Ohio,40.3762415,-82.98099920000001,7.448160721902314
1563,2346,39049009321,Census Tract 93.21  Franklin County  Ohio,39.9489605,-82.89167929999999,7.450748239996864
1564,5920,39049007199,Census Tract 71.99  Franklin County  Ohio,40.0673603,-82.9169841,7.451046459927588
1565,4281,39147963400,Census Tract 9634  Seneca County  Ohio,41.1457429,-83.1362404,7.454757832895393
1566,4609,39147963600,Census Tract 9636  Seneca County  Ohio,41.096729100000005,-83.1302957,7.473164726102118
1567,2213,39049009220,Census Tract 92.20  Franklin County  Ohio,39.962255,-82.8994151,7.473604389690812
1568,1125,39049010100,Census Tract 101  Franklin County  Ohio,40.0443027,-82.9169069,7.4737399878928175
1569,5564,39041011762,Census Tract 117.62  Delaware County  Ohio,40.156153,-82.9406453,7.474400688048493
1570,3880,39049007010,Census Tract 70.10  Franklin County  Ohio,40.12215870000001,-82.9372493,7.4922301550589125
1571,1153,39049009331,Census Tract 93.31  Franklin County  Ohio,39.9478511,-82.901201,7.496371095225007
1572,5384,39049007113,Census Tract 71.13  Franklin County  Ohio,40.0683461,-82.9273814,7.499202806957174
1573,8768,39041011560,Census Tract 115.60  Delaware County  Ohio,40.2326311,-82.962209,7.501103217049015
