GEOID, POP, FULL_NAME, LAT, LON
39035177403,3223,Census Tract 1774.03  Cuyahoga County  Ohio,41.3999953,-81.7400329
39035177404,2705,Census Tract 1774.04  Cuyahoga County  Ohio,41.3894571,-81.7402421
39035177405,4525,Census Tract 1774.05  Cuyahoga County  Ohio,41.3930459,-81.7287878
39035177406,4158,Census Tract 1774.06  Cuyahoga County  Ohio,41.401208600000004,-81.7199064
39035177501,4103,Census Tract 1775.01  Cuyahoga County  Ohio,41.396019700000004,-81.70506490000001
39035177503,3415,Census Tract 1775.03  Cuyahoga County  Ohio,41.376970799999995,-81.6949032
39035177504,4049,Census Tract 1775.04  Cuyahoga County  Ohio,41.371526200000005,-81.70783279999999
39035177505,4518,Census Tract 1775.05  Cuyahoga County  Ohio,41.3574513,-81.70249240000001
39035177604,2047,Census Tract 1776.04  Cuyahoga County  Ohio,41.367600700000004,-81.7682848
39035177605,2684,Census Tract 1776.05  Cuyahoga County  Ohio,41.3565719,-81.7744172
39035177606,3723,Census Tract 1776.06  Cuyahoga County  Ohio,41.3726751,-81.7416857
39035177607,4127,Census Tract 1776.07  Cuyahoga County  Ohio,41.357310999999996,-81.749365
39035177608,5203,Census Tract 1776.08  Cuyahoga County  Ohio,41.380499900000004,-81.7218635
39035177609,1916,Census Tract 1776.09  Cuyahoga County  Ohio,41.355917299999994,-81.72962779999999
39035178101,2782,Census Tract 1781.01  Cuyahoga County  Ohio,41.3880719,-81.77667629999999
39035178102,4265,Census Tract 1781.02  Cuyahoga County  Ohio,41.398883000000005,-81.760386
39035178201,3319,Census Tract 1782.01  Cuyahoga County  Ohio,41.3914734,-81.75193359999999
39035178204,4979,Census Tract 1782.04  Cuyahoga County  Ohio,41.3777505,-81.7534266
39035178205,2028,Census Tract 1782.05  Cuyahoga County  Ohio,41.3826364,-81.7684993
39035178206,2872,Census Tract 1782.06  Cuyahoga County  Ohio,41.3753129,-81.7725548
39035179101,3333,Census Tract 1791.01  Cuyahoga County  Ohio,41.484194099999996,-81.4684009
39035179102,2880,Census Tract 1791.02  Cuyahoga County  Ohio,41.4790921,-81.45029770000001
39035180102,4007,Census Tract 1801.02  Cuyahoga County  Ohio,41.5468378,-81.5050089
39035180103,3682,Census Tract 1801.03  Cuyahoga County  Ohio,41.560646000000006,-81.5077
39035180104,2767,Census Tract 1801.04  Cuyahoga County  Ohio,41.5684655,-81.4919905
39035181100,6429,Census Tract 1811  Cuyahoga County  Ohio,41.482636299999996,-81.857911
39035181201,5679,Census Tract 1812.01  Cuyahoga County  Ohio,41.4618291,-81.8644464
39035181203,3129,Census Tract 1812.03  Cuyahoga County  Ohio,41.475541799999995,-81.83712740000001
39035181204,5036,Census Tract 1812.04  Cuyahoga County  Ohio,41.463986799999994,-81.842323
39035182103,2428,Census Tract 1821.03  Cuyahoga County  Ohio,41.4082959,-81.6753868
39035182104,2539,Census Tract 1821.04  Cuyahoga County  Ohio,41.3884459,-81.6784339
39035182105,3609,Census Tract 1821.05  Cuyahoga County  Ohio,41.3764309,-81.6786966
39035182106,3118,Census Tract 1821.06  Cuyahoga County  Ohio,41.3598818,-81.6725682
39035183100,2983,Census Tract 1831  Cuyahoga County  Ohio,41.484267200000005,-81.5778717
39035183200,2424,Census Tract 1832  Cuyahoga County  Ohio,41.479496399999995,-81.5465686
39035183300,4434,Census Tract 1833  Cuyahoga County  Ohio,41.4795583,-81.52153320000001
39035183401,2176,Census Tract 1834.01  Cuyahoga County  Ohio,41.473569899999994,-81.5699019
39035183402,1449,Census Tract 1834.02  Cuyahoga County  Ohio,41.4701319,-81.57656309999999
39035183501,2993,Census Tract 1835.01  Cuyahoga County  Ohio,41.4696925,-81.53998370000001
39035183502,3542,Census Tract 1835.02  Cuyahoga County  Ohio,41.469743,-81.5573458
39035183603,1410,Census Tract 1836.03  Cuyahoga County  Ohio,41.460798100000005,-81.5687238
39035183604,2083,Census Tract 1836.04  Cuyahoga County  Ohio,41.4608771,-81.5596198
39035183605,2633,Census Tract 1836.05  Cuyahoga County  Ohio,41.4608719,-81.5400915
39035183606,1622,Census Tract 1836.06  Cuyahoga County  Ohio,41.460814299999996,-81.550628
39035184103,3813,Census Tract 1841.03  Cuyahoga County  Ohio,41.4123588,-81.4510416
39035184104,1843,Census Tract 1841.04  Cuyahoga County  Ohio,41.3932759,-81.47316479999999
39035184105,4591,Census Tract 1841.05  Cuyahoga County  Ohio,41.3617053,-81.44686300000001
39035184106,2348,Census Tract 1841.06  Cuyahoga County  Ohio,41.3784051,-81.443616
39035184108,7562,Census Tract 1841.08  Cuyahoga County  Ohio,41.3673342,-81.4144766
39035185101,2686,Census Tract 1851.01  Cuyahoga County  Ohio,41.540792100000004,-81.5347939
39035185102,2417,Census Tract 1851.02  Cuyahoga County  Ohio,41.5311627,-81.5261602
39035185103,2270,Census Tract 1851.03  Cuyahoga County  Ohio,41.5237869,-81.5273911
39035185104,4158,Census Tract 1851.04  Cuyahoga County  Ohio,41.5337209,-81.5146677
39035185201,1572,Census Tract 1852.01  Cuyahoga County  Ohio,41.5053369,-81.54097790000002
39035185202,4812,Census Tract 1852.02  Cuyahoga County  Ohio,41.5111429,-81.5314586
39035185203,3877,Census Tract 1852.03  Cuyahoga County  Ohio,41.5109001,-81.51937099999999
39035186103,4341,Census Tract 1861.03  Cuyahoga County  Ohio,41.3215228,-81.85726329999999
39035186104,2633,Census Tract 1861.04  Cuyahoga County  Ohio,41.3409172,-81.8417514
39035186105,3780,Census Tract 1861.05  Cuyahoga County  Ohio,41.3403235,-81.8677393
39035186106,4793,Census Tract 1861.06  Cuyahoga County  Ohio,41.327993400000004,-81.8245585
39035186107,6082,Census Tract 1861.07  Cuyahoga County  Ohio,41.3326618,-81.80051929999999
39035186201,5902,Census Tract 1862.01  Cuyahoga County  Ohio,41.301770399999995,-81.82213359999999
39035186202,4322,Census Tract 1862.02  Cuyahoga County  Ohio,41.2830638,-81.8212762
39035186203,3573,Census Tract 1862.03  Cuyahoga County  Ohio,41.3006373,-81.7967088
39035186205,5104,Census Tract 1862.05  Cuyahoga County  Ohio,41.3018083,-81.8418628
39035186206,4181,Census Tract 1862.06  Cuyahoga County  Ohio,41.294675899999994,-81.8629714
39035187103,2701,Census Tract 1871.03  Cuyahoga County  Ohio,41.4994423,-81.5466332
39035187104,3196,Census Tract 1871.04  Cuyahoga County  Ohio,41.4920979,-81.5433014
39035187105,3083,Census Tract 1871.05  Cuyahoga County  Ohio,41.4948275,-81.53200840000001
39035187106,4221,Census Tract 1871.06  Cuyahoga County  Ohio,41.4938979,-81.5223068
39035188103,3331,Census Tract 1881.03  Cuyahoga County  Ohio,41.450553,-81.5400267
39035188104,1730,Census Tract 1881.04  Cuyahoga County  Ohio,41.4390647,-81.54576170000001
39035188105,3325,Census Tract 1881.05  Cuyahoga County  Ohio,41.4364768,-81.5155323
39035188106,2390,Census Tract 1881.06  Cuyahoga County  Ohio,41.4312564,-81.5124804
39035188107,2502,Census Tract 1881.07  Cuyahoga County  Ohio,41.432698200000004,-81.49891740000001
39035189105,3828,Census Tract 1891.05  Cuyahoga County  Ohio,41.46953920000001,-81.89872079999999
39035189107,4948,Census Tract 1891.07  Cuyahoga County  Ohio,41.4554859,-81.896601
39035189108,4970,Census Tract 1891.08  Cuyahoga County  Ohio,41.4370362,-81.9490696
39035189109,3589,Census Tract 1891.09  Cuyahoga County  Ohio,41.4291823,-81.9416888
39035189110,4282,Census Tract 1891.10  Cuyahoga County  Ohio,41.4705473,-81.9479869
39035189111,6991,Census Tract 1891.11  Cuyahoga County  Ohio,41.4550047,-81.954296
39035189112,3779,Census Tract 1891.12  Cuyahoga County  Ohio,41.4424124,-81.9095906
39035190502,2019,Census Tract 1905.02  Cuyahoga County  Ohio,41.3919215,-81.898888
39035190503,1721,Census Tract 1905.03  Cuyahoga County  Ohio,41.390665999999996,-81.9272562
39035190504,10680,Census Tract 1905.04  Cuyahoga County  Ohio,41.3687748,-81.94438170000001
39035192300,1664,Census Tract 1923  Cuyahoga County  Ohio,41.4198822,-81.66528620000001
39035192800,1281,Census Tract 1928  Cuyahoga County  Ohio,41.5559648,-81.6055748
39035192900,2051,Census Tract 1929  Cuyahoga County  Ohio,41.38149979999999,-81.60829770000001
39035193800,971,Census Tract 1938  Cuyahoga County  Ohio,41.43179620000001,-81.53033740000001
39035193900,943,Census Tract 1939  Cuyahoga County  Ohio,41.4496925,-81.5190981
39035194100,2217,Census Tract 1941  Cuyahoga County  Ohio,41.3708766,-81.55868149999999
39035194300,3408,Census Tract 1943  Cuyahoga County  Ohio,41.5472475,-81.4343453
39035194500,2269,Census Tract 1945  Cuyahoga County  Ohio,41.5309919,-81.4111532
39035194800,804,Census Tract 1948  Cuyahoga County  Ohio,41.45997070000001,-81.4798564
39035194900,3280,Census Tract 1949  Cuyahoga County  Ohio,41.4429117,-81.4737343
39035195600,4599,Census Tract 1956  Cuyahoga County  Ohio,41.38866779999999,-81.505678
39035195700,4741,Census Tract 1957  Cuyahoga County  Ohio,41.3615153,-81.4912945
39035195800,3854,Census Tract 1958  Cuyahoga County  Ohio,41.406688,-81.4218067
39035195900,4150,Census Tract 1959  Cuyahoga County  Ohio,41.434012,-81.39169749999999
39035196000,1609,Census Tract 1960  Cuyahoga County  Ohio,41.5222156,-81.565751
39035196100,2472,Census Tract 1961  Cuyahoga County  Ohio,41.438395,-81.6669104
39035196200,4005,Census Tract 1962  Cuyahoga County  Ohio,41.5919781,-81.49646870000001
39035196300,3887,Census Tract 1963  Cuyahoga County  Ohio,41.4560472,-81.4228039
39035196400,3220,Census Tract 1964  Cuyahoga County  Ohio,41.4432242,-81.7736744
39035196500,1501,Census Tract 1965  Cuyahoga County  Ohio,41.496784000000005,-81.6348093
39035980100,0,Census Tract 9801  Cuyahoga County  Ohio,41.4833756,-81.6751152
39035980500,0,Census Tract 9805  Cuyahoga County  Ohio,41.4056422,-81.85269029999999
39035981100,0,Census Tract 9811  Cuyahoga County  Ohio,41.407095500000004,-81.8282371
39035990000,0,Census Tract 9900  Cuyahoga County  Ohio,41.760391999999996,-81.7242168
39037500100,4130,Census Tract 5001  Darke County  Ohio,40.31417929999999,-84.6263771
39037510100,3899,Census Tract 5101  Darke County  Ohio,40.172926000000004,-84.75706650000001
39037520100,3729,Census Tract 5201  Darke County  Ohio,40.2254907,-84.6007479
39037530100,4372,Census Tract 5301  Darke County  Ohio,40.2248105,-84.4800192
39037540100,3467,Census Tract 5401  Darke County  Ohio,40.130343100000005,-84.4890801
39037550100,3427,Census Tract 5501  Darke County  Ohio,40.147289,-84.6762148
39037555000,5832,Census Tract 5550  Darke County  Ohio,40.11829779999999,-84.6300153
39037555101,3692,Census Tract 5551.01  Darke County  Ohio,40.0809248,-84.6471423
39037555102,4102,Census Tract 5551.02  Darke County  Ohio,40.083219299999996,-84.61063879999999
39037560100,7035,Census Tract 5601  Darke County  Ohio,39.998884600000004,-84.7143251
39037570101,2829,Census Tract 5701.01  Darke County  Ohio,40.0422936,-84.51274090000001
39037570102,5405,Census Tract 5701.02  Darke County  Ohio,39.9671869,-84.5105421
39039958100,4129,Census Tract 9581  Defiance County  Ohio,41.358782399999996,-84.3139618
39039958200,4826,Census Tract 9582  Defiance County  Ohio,41.373266,-84.602541
39039958300,4210,Census Tract 9583  Defiance County  Ohio,41.2886916,-84.76590429999999
39039958400,4172,Census Tract 9584  Defiance County  Ohio,41.2917652,-84.58214100000001
39039958500,4299,Census Tract 9585  Defiance County  Ohio,41.2953013,-84.35739720000001
39039958600,3940,Census Tract 9586  Defiance County  Ohio,41.263762400000005,-84.40493570000001
39039958700,4581,Census Tract 9587  Defiance County  Ohio,41.2564,-84.3650118
39039958800,3199,Census Tract 9588  Defiance County  Ohio,41.2741725,-84.32640040000001
39039958900,4955,Census Tract 9589  Defiance County  Ohio,41.2210934,-84.3099223
39041010100,5417,Census Tract 101  Delaware County  Ohio,40.3017652,-83.07269009999999
39041010200,5550,Census Tract 102  Delaware County  Ohio,40.3082092,-83.05181529999999
39041010420,2672,Census Tract 104.20  Delaware County  Ohio,40.3190713,-83.0808235
39041010421,2681,Census Tract 104.21  Delaware County  Ohio,40.306729499999996,-83.1097705
39041010422,6180,Census Tract 104.22  Delaware County  Ohio,40.3182856,-83.1045615
39041010520,5992,Census Tract 105.20  Delaware County  Ohio,40.2873966,-83.1084045
39041010530,3750,Census Tract 105.30  Delaware County  Ohio,40.28481420000001,-83.0737708
39041011101,3077,Census Tract 111.01  Delaware County  Ohio,40.3762415,-82.98099920000001
39041011102,5680,Census Tract 111.02  Delaware County  Ohio,40.31153270000001,-82.8741384
39041011200,3144,Census Tract 112  Delaware County  Ohio,40.37999979999999,-83.0729063
39041011411,3247,Census Tract 114.11  Delaware County  Ohio,40.1455892,-83.1405046
39041011412,4861,Census Tract 114.12  Delaware County  Ohio,40.1716099,-83.1495121
39041011413,7431,Census Tract 114.13  Delaware County  Ohio,40.20728,-83.1239866
39041011421,7083,Census Tract 114.21  Delaware County  Ohio,40.1479959,-83.0616727
39041011423,6604,Census Tract 114.23  Delaware County  Ohio,40.1768758,-83.06573409999999
39041011430,2803,Census Tract 114.30  Delaware County  Ohio,40.1492259,-83.11399820000001
39041011520,4312,Census Tract 115.20  Delaware County  Ohio,40.1659852,-83.0237667
39041011530,4277,Census Tract 115.30  Delaware County  Ohio,40.1660732,-83.00027740000002
39041011540,6097,Census Tract 115.40  Delaware County  Ohio,40.16515510000001,-82.9693749
39041011550,9680,Census Tract 115.50  Delaware County  Ohio,40.230605600000004,-83.012078
39041011560,8768,Census Tract 115.60  Delaware County  Ohio,40.2326311,-82.962209
39041011561,4424,Census Tract 115.61  Delaware County  Ohio,40.1436711,-83.02546140000001
39041011604,6152,Census Tract 116.04  Delaware County  Ohio,40.248738,-82.9032541
39041011710,6534,Census Tract 117.10  Delaware County  Ohio,40.1389506,-82.9061417
39041011730,7571,Census Tract 117.30  Delaware County  Ohio,40.1649291,-82.912152
39041011740,6076,Census Tract 117.40  Delaware County  Ohio,40.161010499999996,-82.8906769
39041011750,7447,Census Tract 117.50  Delaware County  Ohio,40.19114879999999,-82.915405
39041011760,4734,Census Tract 117.60  Delaware County  Ohio,40.1766492,-82.8167402
39041011762,5564,Census Tract 117.62  Delaware County  Ohio,40.156153,-82.9406453
39041011900,5731,Census Tract 119  Delaware County  Ohio,40.1682841,-83.11430920000001
39041012000,5885,Census Tract 120  Delaware County  Ohio,40.3475295,-83.1892429
39041012100,8111,Census Tract 121  Delaware County  Ohio,40.21995220000001,-83.0737666
39041012200,5151,Census Tract 122  Delaware County  Ohio,40.2686035,-83.0675345
39041012300,4724,Census Tract 123  Delaware County  Ohio,40.237407,-82.8004964
39041012400,5614,Census Tract 124  Delaware County  Ohio,40.1449872,-82.9737804
39043040100,5585,Census Tract 401  Erie County  Ohio,41.412448299999994,-82.3680435
39043040200,3868,Census Tract 402  Erie County  Ohio,41.372766999999996,-82.40860500000001
39043040300,6390,Census Tract 403  Erie County  Ohio,41.326607700000004,-82.4473555
39043040400,5237,Census Tract 404  Erie County  Ohio,41.3860107,-82.5862068
39043040500,4961,Census Tract 405  Erie County  Ohio,41.406051700000006,-82.57244859999999
39043040600,950,Census Tract 406  Erie County  Ohio,41.4463328,-82.64076290000001
39043040700,4017,Census Tract 407  Erie County  Ohio,41.452426200000005,-82.6757246
39043040800,4114,Census Tract 408  Erie County  Ohio,41.4602745,-82.70744300000001
39043040900,3392,Census Tract 409  Erie County  Ohio,41.447993200000006,-82.7463918
39043041000,3257,Census Tract 410  Erie County  Ohio,41.438489399999995,-82.7253576
39043041100,3775,Census Tract 411  Erie County  Ohio,41.4439394,-82.711496
39043041200,2345,Census Tract 412  Erie County  Ohio,41.4435244,-82.6950691
39043041300,3489,Census Tract 413  Erie County  Ohio,41.4347756,-82.68707409999999
39043041400,2570,Census Tract 414  Erie County  Ohio,41.4255089,-82.6888172
39043041500,3470,Census Tract 415  Erie County  Ohio,41.412012700000005,-82.6643376
39043041600,5544,Census Tract 416  Erie County  Ohio,41.388915399999995,-82.7020337
39043041700,6476,Census Tract 417  Erie County  Ohio,41.4283664,-82.8286769
39043041800,5929,Census Tract 418  Erie County  Ohio,41.327155499999996,-82.7017897
39043990100,0,Census Tract 9901  Erie County  Ohio,41.5559059,-82.5241364
39045030100,3791,Census Tract 301  Fairfield County  Ohio,39.9198619,-82.5073566
39045030200,3153,Census Tract 302  Fairfield County  Ohio,39.8552584,-82.5336459
39045030300,3329,Census Tract 303  Fairfield County  Ohio,39.843956899999995,-82.6189792
39045030400,4751,Census Tract 304  Fairfield County  Ohio,39.87840429999999,-82.6479382
39045030600,10189,Census Tract 306  Fairfield County  Ohio,39.8750921,-82.7604297
39045030700,3529,Census Tract 307  Fairfield County  Ohio,39.800034000000004,-82.7937967
39045030800,5448,Census Tract 308  Fairfield County  Ohio,39.768675,-82.75684629999999
39045030900,8817,Census Tract 309  Fairfield County  Ohio,39.7791704,-82.6719578
39045031000,5755,Census Tract 310  Fairfield County  Ohio,39.7700889,-82.535558
39045031100,6068,Census Tract 311  Fairfield County  Ohio,39.7348455,-82.4304235
39045031200,5126,Census Tract 312  Fairfield County  Ohio,39.65510220000001,-82.5458341
39045031300,3114,Census Tract 313  Fairfield County  Ohio,39.7104361,-82.55043990000001
39045031400,6801,Census Tract 314  Fairfield County  Ohio,39.73509620000001,-82.58680030000001
39045031500,2822,Census Tract 315  Fairfield County  Ohio,39.7348736,-82.6221648
39045031600,6469,Census Tract 316  Fairfield County  Ohio,39.7188198,-82.6453434
39045031700,4128,Census Tract 317  Fairfield County  Ohio,39.719595299999995,-82.61707159999999
39045032000,3027,Census Tract 320  Fairfield County  Ohio,39.719103999999994,-82.6055748
39045032100,3500,Census Tract 321  Fairfield County  Ohio,39.7202107,-82.58840140000001
39045032200,3432,Census Tract 322  Fairfield County  Ohio,39.70814779999999,-82.588103
39045032300,4232,Census Tract 323  Fairfield County  Ohio,39.6974797,-82.60624279999999
39045032500,6685,Census Tract 325  Fairfield County  Ohio,39.6417657,-82.6715907
39045032600,6856,Census Tract 326  Fairfield County  Ohio,39.6482016,-82.7747855
39045032701,4229,Census Tract 327.01  Fairfield County  Ohio,39.9184626,-82.7922295
39045032702,8204,Census Tract 327.02  Fairfield County  Ohio,39.9289778,-82.8049355
39045032800,3915,Census Tract 328  Fairfield County  Ohio,39.9210409,-82.7739627
39045032900,10204,Census Tract 329  Fairfield County  Ohio,39.9127372,-82.7327057
39045033000,4579,Census Tract 330  Fairfield County  Ohio,39.8452561,-82.7586666
39045033100,9373,Census Tract 331  Fairfield County  Ohio,39.889429799999995,-82.74080440000002
39047925800,3941,Census Tract 9258  Fayette County  Ohio,39.635002,-83.3815975
39047925900,3389,Census Tract 9259  Fayette County  Ohio,39.618437,-83.57059840000001
39047926000,4024,Census Tract 9260  Fayette County  Ohio,39.528779799999995,-83.46826779999999
39047926100,4839,Census Tract 9261  Fayette County  Ohio,39.5670035,-83.4301994
39047926200,4635,Census Tract 9262  Fayette County  Ohio,39.5322942,-83.39537309999999
39047926300,3526,Census Tract 9263  Fayette County  Ohio,39.502229299999996,-83.42480259999999
39047926400,4305,Census Tract 9264  Fayette County  Ohio,39.455193,-83.44350240000001
39049000110,3634,Census Tract 1.10  Franklin County  Ohio,40.058991799999994,-83.01276109999999
39049000120,3433,Census Tract 1.20  Franklin County  Ohio,40.051046500000005,-83.0236812
39049000210,3531,Census Tract 2.10  Franklin County  Ohio,40.0438151,-83.00509770000001
39049000220,3915,Census Tract 2.20  Franklin County  Ohio,40.03686210000001,-83.0142253
39049000310,3455,Census Tract 3.10  Franklin County  Ohio,40.0361932,-82.9938588
39049000320,2463,Census Tract 3.20  Franklin County  Ohio,40.0381592,-82.98342099999999
39049000330,2540,Census Tract 3.30  Franklin County  Ohio,40.027871999999995,-82.9858868
39049000410,2419,Census Tract 4.10  Franklin County  Ohio,40.029436499999996,-83.0180693
39049000420,3504,Census Tract 4.20  Franklin County  Ohio,40.0276643,-83.0062521
39049000500,4449,Census Tract 5  Franklin County  Ohio,40.0208195,-83.0082107
39049000600,3791,Census Tract 6  Franklin County  Ohio,40.015896000000005,-83.005973
39049000710,3209,Census Tract 7.10  Franklin County  Ohio,40.019227799999996,-82.9890673
39049000720,2205,Census Tract 7.20  Franklin County  Ohio,40.0051367,-82.98672320000001
39049000730,3543,Census Tract 7.30  Franklin County  Ohio,40.0050776,-82.9736696
39049000810,2831,Census Tract 8.10  Franklin County  Ohio,40.02654329999999,-82.9761993
39049000820,2964,Census Tract 8.20  Franklin County  Ohio,40.025718299999994,-82.96319190000001
39049000910,3910,Census Tract 9.10  Franklin County  Ohio,40.016241,-82.97333259999999
39049000920,2102,Census Tract 9.20  Franklin County  Ohio,40.0163266,-82.9626323
39049001000,5922,Census Tract 10  Franklin County  Ohio,40.0096828,-83.00316240000001
39049001110,2870,Census Tract 11.10  Franklin County  Ohio,40.0089409,-83.01647159999999
39049001121,9906,Census Tract 11.21  Franklin County  Ohio,39.9989392,-83.0125017
39049001122,3165,Census Tract 11.22  Franklin County  Ohio,40.0077762,-83.03276590000002
39049001200,4025,Census Tract 12  Franklin County  Ohio,40.003808899999996,-83.0017602
39049001300,5892,Census Tract 13  Franklin County  Ohio,39.9983165,-83.0011748
39049001400,1927,Census Tract 14  Franklin County  Ohio,39.99521179999999,-82.9871075
39049001500,2131,Census Tract 15  Franklin County  Ohio,39.991611799999994,-82.9778815
39049001600,1683,Census Tract 16  Franklin County  Ohio,39.991324299999995,-82.9979222
39049001700,2485,Census Tract 17  Franklin County  Ohio,39.9905265,-83.00339609999999
39049001810,3957,Census Tract 18.10  Franklin County  Ohio,39.9922086,-83.01161359999999
39049001820,2661,Census Tract 18.20  Franklin County  Ohio,39.987914,-83.0142071
39049001901,2531,Census Tract 19.01  Franklin County  Ohio,39.9858102,-83.03065600000001
39049001902,3764,Census Tract 19.02  Franklin County  Ohio,39.9891595,-83.04754770000001
39049002000,3391,Census Tract 20  Franklin County  Ohio,39.9813192,-83.0136274
39049002100,2138,Census Tract 21  Franklin County  Ohio,39.978897499999995,-83.00721440000001
39049002200,2184,Census Tract 22  Franklin County  Ohio,39.98267,-82.9996446
39049002300,1349,Census Tract 23  Franklin County  Ohio,39.9814177,-82.9723053
39049002510,3028,Census Tract 25.10  Franklin County  Ohio,39.9904547,-82.9524993
39049002520,3015,Census Tract 25.20  Franklin County  Ohio,39.97524129999999,-82.9524679
39049002600,4072,Census Tract 26  Franklin County  Ohio,39.9881814,-82.9252016
39049002710,1892,Census Tract 27.10  Franklin County  Ohio,39.979966600000004,-82.9193605
39049002730,2364,Census Tract 27.30  Franklin County  Ohio,39.970777399999996,-82.91022009999999
39049002740,2586,Census Tract 27.40  Franklin County  Ohio,39.969155799999996,-82.9184186
39049002750,2450,Census Tract 27.50  Franklin County  Ohio,39.9629307,-82.9082692
39049002760,3608,Census Tract 27.60  Franklin County  Ohio,39.9543155,-82.9198493
39049002770,2161,Census Tract 27.70  Franklin County  Ohio,39.9516458,-82.91023609999999
39049002780,2355,Census Tract 27.80  Franklin County  Ohio,39.9439852,-82.92882209999999
39049002800,1955,Census Tract 28  Franklin County  Ohio,39.9730499,-82.96484509999999
39049002900,2744,Census Tract 29  Franklin County  Ohio,39.9757635,-82.97516879999999
39049003000,3694,Census Tract 30  Franklin County  Ohio,39.9708872,-82.9937861
39049003200,2786,Census Tract 32  Franklin County  Ohio,39.9713799,-83.0130821
39049003600,1362,Census Tract 36  Franklin County  Ohio,39.9685662,-82.9751993
39049003700,3592,Census Tract 37  Franklin County  Ohio,39.9627013,-82.9535872
39049003800,2184,Census Tract 38  Franklin County  Ohio,39.9628511,-82.97363979999999
39049004000,3558,Census Tract 40  Franklin County  Ohio,39.9578076,-82.99389520000001
39049004200,442,Census Tract 42  Franklin County  Ohio,39.9597484,-83.012437
39049004300,5138,Census Tract 43  Franklin County  Ohio,39.9710998,-83.0502723
39049004500,5059,Census Tract 45  Franklin County  Ohio,39.9583312,-83.066357
39049004610,3348,Census Tract 46.10  Franklin County  Ohio,39.9481019,-83.0842653
39049004620,2403,Census Tract 46.20  Franklin County  Ohio,39.949682700000004,-83.0737714
39049004700,4870,Census Tract 47  Franklin County  Ohio,39.9501843,-83.06364920000001
39049004810,2817,Census Tract 48.10  Franklin County  Ohio,39.9402282,-83.0742032
39049004820,2648,Census Tract 48.20  Franklin County  Ohio,39.9419896,-83.0619677
39049004900,5214,Census Tract 49  Franklin County  Ohio,39.9483027,-83.0478959
39049005000,4192,Census Tract 50  Franklin County  Ohio,39.9539588,-83.0296616
39049005100,1871,Census Tract 51  Franklin County  Ohio,39.9427893,-83.0214402
39049005200,3020,Census Tract 52  Franklin County  Ohio,39.9504115,-82.99260550000001
39049005300,3138,Census Tract 53  Franklin County  Ohio,39.9553231,-82.97404770000001
39049005410,1654,Census Tract 54.10  Franklin County  Ohio,39.9555588,-82.9538281
39049005420,1997,Census Tract 54.20  Franklin County  Ohio,39.9511093,-82.9555187
39049005500,4658,Census Tract 55  Franklin County  Ohio,39.946076500000004,-82.9603156
39049005610,1765,Census Tract 56.10  Franklin County  Ohio,39.9473897,-82.97810799999999
39049005620,2117,Census Tract 56.20  Franklin County  Ohio,39.9399965,-82.9784131
39049005700,3460,Census Tract 57  Franklin County  Ohio,39.9456757,-82.99877509999999
39049005810,2722,Census Tract 58.10  Franklin County  Ohio,39.9380283,-82.9917432
39049005820,1966,Census Tract 58.20  Franklin County  Ohio,39.932203799999996,-82.9909595
39049005900,2620,Census Tract 59  Franklin County  Ohio,39.939131200000006,-82.9688229
39049006000,2160,Census Tract 60  Franklin County  Ohio,39.9317195,-82.97752990000001
39049006100,2584,Census Tract 61  Franklin County  Ohio,39.9255085,-82.99057579999999
39049006220,7762,Census Tract 62.20  Franklin County  Ohio,40.0869285,-83.1281944
39049006230,16894,Census Tract 62.30  Franklin County  Ohio,40.0793417,-83.173884
39049006236,5794,Census Tract 62.36  Franklin County  Ohio,40.13184520000001,-83.13844820000001
39049006310,4475,Census Tract 63.10  Franklin County  Ohio,40.0383407,-83.08265300000001
39049006321,4587,Census Tract 63.21  Franklin County  Ohio,40.0375259,-83.05736879999999
39049006323,3464,Census Tract 63.23  Franklin County  Ohio,40.02508710000001,-83.0554896
39049006330,5116,Census Tract 63.30  Franklin County  Ohio,40.0233539,-83.0819291
39049006340,3192,Census Tract 63.40  Franklin County  Ohio,40.0552602,-83.080927
39049006351,4438,Census Tract 63.51  Franklin County  Ohio,40.0664173,-83.05415699999999
39049006352,3110,Census Tract 63.52  Franklin County  Ohio,40.055221100000004,-83.0504838
39049006353,5200,Census Tract 63.53  Franklin County  Ohio,40.058823600000004,-83.06984770000001
39049006371,7067,Census Tract 63.71  Franklin County  Ohio,40.08707329999999,-83.102136
39049006372,6569,Census Tract 63.72  Franklin County  Ohio,40.0708026,-83.10200429999999
39049006383,9439,Census Tract 63.83  Franklin County  Ohio,40.126605700000006,-83.10169350000001
39049006384,6368,Census Tract 63.84  Franklin County  Ohio,40.1224839,-83.0743319
39049006386,4375,Census Tract 63.86  Franklin County  Ohio,40.1021625,-83.0839004
39049006387,6067,Census Tract 63.87  Franklin County  Ohio,40.096084499999996,-83.06613709999999
39049006391,5413,Census Tract 63.91  Franklin County  Ohio,40.1265761,-83.0491177
39049006392,4489,Census Tract 63.92  Franklin County  Ohio,40.1023122,-83.04524640000001
39049006393,5396,Census Tract 63.93  Franklin County  Ohio,40.1305341,-83.0815418
39049006394,2784,Census Tract 63.94  Franklin County  Ohio,40.1322651,-83.0662327
39049006395,3427,Census Tract 63.95  Franklin County  Ohio,40.070396,-83.0864651
39049006396,4760,Census Tract 63.96  Franklin County  Ohio,40.0791862,-83.0629172
